44,534,13,960,481,802,0,0,3
64,39,18,472,466,804,0,0,2
55,39,518,472,966,807,0,0,3
179,39,518,472,966,810,0,0,3
42,531,24,963,465,811,0,0,1
196,34,13,460,481,815,0,0,4
8,538,526,978,963,819,0,0,4
50,534,13,960,481,821,0,0,2
64,534,13,960,481,825,0,0,4
53,24,513,482,983,829,0,0,4
115,11,14,485,481,834,0,0,5
150,524,521,979,976,835,0,0,1
116,12,531,462,979,836,0,0,1
192,37,528,484,981,838,0,0,2
53,512,531,962,979,840,0,0,2
42,519,21,960,477,842,0,0,2
78,528,518,959,960,844,0,0,2
116,534,13,960,481,847,0,0,3
123,524,521,979,976,848,0,0,1
24,524,13,982,483,852,0,0,4
116,26,532,481,961,856,0,0,4
23,515,530,965,960,857,0,0,1
120,524,521,979,976,858,0,0,1
90,34,13,460,481,862,0,0,4
192,24,13,482,483,865,0,0,3
124,519,521,960,977,866,0,0,1
115,35,21,466,476,871,0,0,5
175,534,513,960,981,875,0,0,4
128,24,13,482,483,878,0,0,3
4,18,520,471,982,882,0,0,4
54,28,15,470,465,883,0,0,1
88,24,513,482,983,887,0,0,4
53,528,515,970,965,894,0,0,7
124,535,509,964,967,895,0,0,1
23,524,513,982,983,896,0,0,1
36,538,523,959,960,897,0,0,1
171,528,22,965,464,899,0,0,2
99,534,13,960,481,903,0,0,4
69,19,21,460,477,908,0,0,5
157,20,527,488,959,910,0,0,2
13,34,13,460,481,914,0,0,4
157,35,521,466,976,917,0,0,3
31,35,509,464,967,918,0,0,1
124,512,531,962,979,919,0,0,1
130,528,518,959,960,922,0,0,3
62,24,513,482,983,925,0,0,3
53,34,13,460,481,929,0,0,4
39,34,513,460,981,932,0,0,3
164,28,18,459,460,935,0,0,3
36,515,530,965,960,937,0,0,2
50,528,22,965,464,940,0,0,3
31,524,513,982,983,944,0,0,4
191,518,525,980,979,951,0,0,7
36,534,13,960,481,953,0,0,2
44,12,31,462,479,954,0,0,1
23,34,513,460,981,958,0,0,4
122,24,13,482,483,962,0,0,4
80,524,513,982,983,965,0,0,3
157,39,513,469,984,967,0,0,2
31,39,513,469,984,969,0,0,2
54,35,21,466,476,970,0,0,1
150,24,13,482,483,973,0,0,3
54,20,27,488,459,974,0,0,1
115,24,21,479,476,975,0,0,1
54,12,31,462,479,976,0,0,1
116,13,510,473,986,985,0,0,9
53,535,509,964,967,986,0,0,1
69,18,25,480,479,988,0,0,2
44,18,20,471,482,989,0,0,1
55,534,513,960,981,993,0,0,4
150,518,520,971,982,997,0,0,4
192,24,521,479,976,998,0,0,1
14,539,513,969,984,999,0,0,1
80,34,513,460,981,1000,0,0,1
111,534,13,960,481,1004,0,0,4
31,28,522,465,964,1006,0,0,2
171,530,16,985,464,1007,0,0,1
87,26,532,481,961,1009,0,0,2
130,517,27,973,461,1010,0,0,1
142,529,517,969,968,1014,0,0,4
53,531,524,963,965,1015,0,0,1
24,538,523,959,960,1017,0,0,2
122,511,14,985,481,1023,0,0,6
157,34,513,460,981,1024,0,0,1
80,34,13,460,481,1028,0,0,4
122,531,24,963,465,1031,0,0,3
191,535,509,964,967,1033,0,0,2
8,538,523,959,960,1034,0,0,1
135,34,13,460,481,1037,0,0,3
123,510,538,975,967,1038,0,0,1
187,528,522,965,964,1041,0,0,3
14,520,516,961,982,1043,0,0,2
150,534,513,960,981,1044,0,0,1
34,33,537,460,979,1050,0,0,6
23,514,510,983,960,1051,0,0,1
67,513,10,973,486,1052,0,0,1
8,34,513,460,981,1056,0,0,4
112,528,518,959,960,1060,0,0,4
142,537,528,984,981,1062,0,0,2
34,28,518,459,960,1063,0,0,1
87,18,520,471,982,1066,0,0,3
172,534,513,960,981,1069,0,0,3
157,524,513,982,983,1073,0,0,4
76,524,13,982,483,1075,0,0,2
130,519,13,978,487,1077,0,0,2
130,520,16,961,482,1078,0,0,1
36,34,513,460,981,1081,0,0,3
116,19,521,460,977,1082,0,0,1
122,526,32,981,461,1083,0,0,1
53,28,18,459,460,1091,0,0,8
172,38,526,478,963,1094,0,0,3
67,526,32,981,461,1095,0,0,1
87,17,527,473,961,1096,0,0,1
54,39,18,472,466,1098,0,0,2
7,524,13,982,483,1101,0,0,3
69,14,12,480,477,1103,0,0,2
171,24,513,482,983,1106,0,0,3
64,33,37,460,479,1109,0,0,3
67,539,13,969,484,1110,0,0,1
80,14,510,483,960,1111,0,0,1
98,31,15,468,463,1118,0,0,7
53,513,510,973,986,1119,0,0,1
172,24,513,482,983,1123,0,0,4
64,24,13,482,483,1127,0,0,4
34,28,515,470,965,1128,0,0,1
4,26,532,481,961,1129,0,0,1
116,18,525,480,979,1130,0,0,1
122,535,9,964,467,1132,0,0,2
69,30,16,485,464,1136,0,0,4
149,514,512,980,977,1139,0,0,3
23,519,513,978,987,1145,0,0,6
179,10,538,475,967,1147,0,0,2
64,29,17,469,468,1149,0,0,2
130,34,13,460,481,1152,0,0,3
44,36,23,460,464,1155,0,0,3
122,514,12,980,477,1156,0,0,1
8,539,513,969,984,1157,0,0,1
172,534,13,960,481,1161,0,0,4
42,510,38,975,467,1164,0,0,3
175,24,521,479,976,1165,0,0,1
33,24,513,482,983,1169,0,0,4
24,524,521,979,976,1172,0,0,3
191,530,516,985,964,1173,0,0,1
175,524,13,982,483,1177,0,0,4
171,538,23,959,460,1182,0,0,5
151,537,28,984,481,1183,0,0,1
122,533,37,960,479,1184,0,0,1
23,524,13,982,483,1188,0,0,4
122,512,31,962,479,1192,0,0,4
116,38,523,459,960,1194,0,0,2
191,24,13,482,483,1198,0,0,4
53,536,523,960,964,1199,0,0,1
42,512,32,988,483,1200,0,0,1
54,24,13,482,483,1201,0,0,1
149,512,531,962,979,1204,0,0,3
42,536,23,960,464,1206,0,0,2
123,528,515,970,965,1208,0,0,2
24,535,509,964,967,1209,0,0,1
23,533,537,960,979,1210,0,0,1
23,538,526,978,963,1211,0,0,1
123,534,513,960,981,1212,0,0,1
120,513,510,973,986,1217,0,0,5
54,19,21,460,477,1218,0,0,1
67,528,18,959,460,1220,0,0,2
78,528,18,959,460,1224,0,0,4
142,534,513,960,981,1226,0,0,2
61,534,13,960,481,1230,0,0,4
151,534,13,960,481,1235,0,0,5
116,28,515,470,965,1236,0,0,1
142,531,524,963,965,1237,0,0,1
31,18,525,480,979,1238,0,0,1
14,34,513,460,981,1242,0,0,4
87,39,518,472,966,1245,0,0,3
88,28,518,459,960,1249,0,0,4
130,518,20,971,482,1250,0,0,1
122,539,18,972,466,1255,0,0,5
115,14,12,480,477,1256,0,0,1
80,36,523,460,964,1257,0,0,1
54,38,26,478,463,1258,0,0,1
55,35,521,466,976,1262,0,0,4
116,28,18,459,460,1265,0,0,3
122,514,10,983,460,1266,0,0,1
8,520,527,988,959,1267,0,0,1
150,34,13,460,481,1270,0,0,3
69,534,13,960,481,1274,0,0,4
24,528,522,965,964,1276,0,0,2
191,24,513,482,983,1280,0,0,4
67,529,17,969,468,1281,0,0,1
14,521,529,979,959,1282,0,0,1
149,537,528,984,981,1287,0,0,5
116,37,528,484,981,1288,0,0,1
171,519,21,960,477,1289,0,0,1
53,511,514,985,981,1290,0,0,1
23,521,529,979,959,1291,0,0,1
105,534,513,960,981,1295,0,0,4
193,535,509,964,967,1297,0,0,2
15,528,18,959,460,1301,0,0,4
124,536,523,960,964,1304,0,0,3
50,524,13,982,483,1308,0,0,4
175,34,13,460,481,1311,0,0,3
24,539,518,972,966,1314,0,0,3
50,531,24,963,465,1317,0,0,3
14,538,523,959,960,1321,0,0,4
171,538,26,978,463,1322,0,0,1
171,520,27,988,459,1323,0,0,1
80,38,526,478,963,1324,0,0,1
122,518,25,980,479,1325,0,0,1
175,28,518,459,960,1331,0,0,6
34,18,520,471,982,1332,0,0,1
172,28,522,465,964,1335,0,0,3
23,34,13,460,481,1338,0,0,3
124,520,527,988,959,1340,0,0,2
8,526,532,981,961,1341,0,0,1
151,539,18,972,466,1342,0,0,1
69,31,15,468,463,1344,0,0,2
67,520,27,988,459,1348,0,0,4
4,534,13,960,481,1352,0,0,4
8,24,513,482,983,1356,0,0,4
150,538,523,959,960,1358,0,0,2
157,38,523,459,960,1359,0,0,1
23,514,512,980,977,1361,0,0,2
56,34,13,460,481,1365,0,0,4
78,526,532,981,961,1368,0,0,3
130,510,38,975,467,1369,0,0,1
146,538,526,978,963,1370,0,0,1
51,534,13,960,481,1373,0,0,3
42,524,13,982,483,1374,0,0,1
69,37,28,484,481,1376,0,0,2
116,31,524,463,965,1381,0,0,5
78,510,538,975,967,1382,0,0,1
171,511,14,985,481,1383,0,0,1
172,34,513,460,981,1386,0,0,3
124,524,521,979,976,1387,0,0,1
157,31,524,463,965,1389,0,0,2
53,528,518,959,960,1394,0,0,5
76,535,9,964,467,1395,0,0,1
191,536,523,960,964,1396,0,0,1
34,35,509,464,967,1397,0,0,1
122,524,513,982,983,1400,0,0,3
192,17,527,473,961,1404,0,0,4
116,524,513,982,983,1408,0,0,4
115,28,18,459,460,1411,0,0,3
23,534,513,960,981,1412,0,0,1
36,519,521,960,977,1414,0,0,2
112,534,513,960,981,1418,0,0,4
98,534,513,960,981,1421,0,0,3
116,21,529,479,959,1422,0,0,1
24,533,537,960,979,1427,0,0,5
140,24,13,482,483,1431,0,0,4
50,528,18,959,460,1436,0,0,5
53,518,520,971,982,1437,0,0,1
123,528,518,959,960,1438,0,0,1
42,526,32,981,461,1439,0,0,1
192,39,518,472,966,1440,0,0,1
179,35,509,464,967,1444,0,0,4
116,20,516,461,982,1445,0,0,1
175,18,520,471,982,1446,0,0,1
171,528,518,959,960,1450,0,0,4
36,528,518,959,960,1455,0,0,5
131,524,513,982,983,1459,0,0,4
191,533,537,960,979,1465,0,0,6
171,526,32,981,461,1466,0,0,1
130,539,18,972,466,1467,0,0,1
64,38,26,478,463,1468,0,0,1
24,520,527,988,959,1469,0,0,1
150,24,513,482,983,1472,0,0,3
64,18,20,471,482,1474,0,0,2
179,26,532,481,961,1475,0,0,1
78,535,509,964,967,1476,0,0,1
151,533,37,960,479,1478,0,0,2
175,24,513,482,983,1484,0,0,6
171,536,23,960,464,1485,0,0,1
69,12,31,462,479,1486,0,0,1
8,531,524,963,965,1487,0,0,1
172,14,510,483,960,1490,0,0,3
149,519,521,960,977,1499,0,0,9
65,534,513,960,981,1502,0,0,3
151,513,10,973,486,1504,0,0,2
42,534,513,960,981,1508,0,0,4
171,515,30,965,460,1512,0,0,4
87,14,512,480,977,1515,0,0,3
175,24,13,482,483,1518,0,0,3
115,23,17,475,470,1520,0,0,2
116,20,527,488,959,1521,0,0,1
175,14,512,480,977,1522,0,0,1
120,510,538,975,967,1527,0,0,5
179,37,528,484,981,1529,0,0,2
133,34,513,460,981,1533,0,0,4
150,34,513,460,981,1541,0,0,8
130,533,37,960,479,1542,0,0,1
116,29,517,469,968,1543,0,0,1
130,530,11,988,463,1544,0,0,1
120,34,13,460,481,1547,0,0,3
4,35,509,464,967,1548,0,0,1
120,533,537,960,979,1557,0,0,9
121,534,13,960,481,1560,0,0,3
54,524,513,982,983,1563,0,0,3
123,524,513,982,983,1566,0,0,3
14,524,513,982,983,1568,0,0,2
122,519,13,978,487,1572,0,0,4
146,34,513,460,981,1575,0,0,3
142,514,512,980,977,1578,0,0,3
157,12,532,488,983,1579,0,0,1
198,24,513,482,983,1582,0,0,3
116,24,521,479,976,1586,0,0,4
55,18,525,480,979,1590,0,0,4
179,14,512,480,977,1595,0,0,5
157,30,516,485,964,1596,0,0,1
87,31,515,468,963,1597,0,0,1
69,17,27,473,461,1598,0,0,1
115,24,13,482,483,1603,0,0,5
157,29,517,469,968,1604,0,0,1
44,534,513,960,981,1607,0,0,3
8,524,13,982,483,1611,0,0,4
151,515,30,965,460,1612,0,0,1
78,530,511,988,963,1613,0,0,1
24,518,520,971,982,1614,0,0,1
54,28,22,465,464,1615,0,0,1
44,30,16,485,464,1624,0,0,9
8,534,13,960,481,1628,0,0,4
33,510,538,975,967,1634,0,0,6
110,34,513,460,981,1638,0,0,4
193,539,518,972,966,1643,0,0,5
67,519,21,960,477,1645,0,0,2
54,18,25,480,479,1646,0,0,1
191,528,515,970,965,1647,0,0,1
33,530,516,985,964,1653,0,0,6
157,534,513,960,981,1657,0,0,4
64,17,27,473,461,1658,0,0,1
171,524,21,979,476,1663,0,0,5
149,34,513,460,981,1666,0,0,3
87,37,528,484,981,1668,0,0,2
115,20,27,488,459,1670,0,0,2
55,31,524,463,965,1672,0,0,2
54,28,18,459,460,1673,0,0,1
15,534,13,960,481,1676,0,0,3
64,37,28,484,481,1681,0,0,5
116,15,530,465,960,1683,0,0,2
83,24,13,482,483,1686,0,0,3
157,13,510,473,986,1692,0,0,6
14,528,518,959,960,1694,0,0,2
142,519,521,960,977,1696,0,0,2
172,28,518,459,960,1699,0,0,3
122,524,13,982,483,1702,0,0,3
36,539,513,969,984,1704,0,0,2
179,24,521,479,976,1708,0,0,4
123,531,524,963,965,1709,0,0,1
53,530,511,988,963,1710,0,0,1
192,28,518,459,960,1711,0,0,1
157,39,518,472,966,1712,0,0,1
171,517,27,973,461,1718,0,0,6
150,528,515,970,965,1719,0,0,1
67,538,26,978,463,1720,0,0,1
87,31,524,463,965,1722,0,0,2
14,528,18,959,460,1726,0,0,4
142,539,518,972,966,1728,0,0,2
87,36,523,460,964,1729,0,0,1
157,534,13,960,481,1732,0,0,3
118,34,513,460,981,1735,0,0,3
78,524,513,982,983,1737,0,0,2
34,38,523,459,960,1738,0,0,1
54,13,10,473,486,1739,0,0,1
33,28,18,459,460,1743,0,0,4
191,513,510,973,986,1744,0,0,1
191,524,13,982,483,1748,0,0,4
115,14,18,461,471,1749,0,0,1
123,518,525,980,979,1750,0,0,1
149,530,516,985,964,1752,0,0,2
112,524,513,982,983,1755,0,0,3
179,38,523,459,960,1758,0,0,3
34,10,538,475,967,1759,0,0,1
50,535,21,966,476,1760,0,0,1
78,539,518,972,966,1766,0,0,6
87,18,525,480,979,1767,0,0,1
78,530,516,985,964,1768,0,0,1
98,31,24,463,465,1770,0,0,2
175,34,513,460,981,1771,0,0,1
78,539,513,969,984,1772,0,0,1
115,34,513,460,981,1773,0,0,1
115,17,27,473,461,1774,0,0,1
53,524,13,982,483,1778,0,0,4
34,524,513,982,983,1782,0,0,4
116,38,526,478,963,1783,0,0,1
142,512,532,988,983,1784,0,0,1
78,530,531,986,979,1788,0,0,4
175,20,527,488,959,1790,0,0,2
120,514,510,983,960,1792,0,0,2
115,28,22,465,464,1794,0,0,2
140,28,18,459,460,1797,0,0,3
42,528,18,959,460,1800,0,0,3
4,38,523,459,960,1803,0,0,3
23,539,518,972,966,1804,0,0,1
157,524,13,982,483,1807,0,0,3
96,34,513,460,981,1810,0,0,3
14,515,530,965,960,1812,0,0,2
23,520,527,988,959,1813,0,0,1
54,31,15,468,463,1815,0,0,2
171,518,20,971,482,1817,0,0,2
172,12,531,462,979,1821,0,0,4
33,520,516,961,982,1825,0,0,4
78,24,513,482,983,1828,0,0,3
192,18,520,471,982,1829,0,0,1
187,531,515,968,963,1833,0,0,4
183,34,513,460,981,1837,0,0,4
171,519,13,978,487,1839,0,0,2
55,39,513,469,984,1840,0,0,1
23,531,515,968,963,1841,0,0,1
24,34,513,460,981,1844,0,0,3
42,538,23,959,460,1847,0,0,3
120,515,530,965,960,1848,0,0,1
149,534,513,960,981,1854,0,0,6
191,529,517,969,968,1855,0,0,1
113,34,513,460,981,1858,0,0,3
193,524,521,979,976,1869,0,0,11
120,520,527,988,959,1870,0,0,1
171,530,11,988,463,1871,0,0,1
34,13,510,473,986,1872,0,0,1
120,518,525,980,979,1873,0,0,1
23,513,510,973,986,1875,0,0,2
69,24,21,479,476,1876,0,0,1
130,514,12,980,477,1877,0,0,1
179,28,522,465,964,1878,0,0,1
123,520,527,988,959,1885,0,0,7
4,18,525,480,979,1886,0,0,1
33,539,518,972,966,1887,0,0,1
55,34,13,460,481,1890,0,0,3
82,34,513,460,981,1894,0,0,4
33,535,521,966,976,1897,0,0,3
149,524,521,979,976,1898,0,0,1
149,538,523,959,960,1900,0,0,2
54,30,16,485,464,1907,0,0,7
24,534,513,960,981,1908,0,0,1
67,530,16,985,464,1909,0,0,1
31,38,526,478,963,1910,0,0,1
120,531,515,968,963,1911,0,0,1
27,34,513,460,981,1915,0,0,4
176,524,13,982,483,1919,0,0,4
23,511,514,985,981,1921,0,0,2
124,531,524,963,965,1922,0,0,1
8,530,516,985,964,1923,0,0,1
54,36,23,460,464,1925,0,0,2
192,12,532,488,983,1934,0,0,9
193,534,13,960,481,1937,0,0,3
78,518,525,980,979,1938,0,0,1
122,523,17,975,470,1942,0,0,4
124,528,515,970,965,1945,0,0,3
123,519,521,960,977,1946,0,0,1
23,520,516,961,982,1947,0,0,1
120,524,13,982,483,1950,0,0,3
33,538,526,978,963,1953,0,0,3
130,530,16,985,464,1956,0,0,3
24,535,521,966,976,1958,0,0,2
130,521,29,979,459,1959,0,0,1
142,533,537,960,979,1960,0,0,1
33,530,531,986,979,1961,0,0,1
24,512,532,988,983,1962,0,0,1
122,515,30,965,460,1963,0,0,1
87,39,513,469,984,1964,0,0,1
122,528,518,959,960,1968,0,0,4
192,36,523,460,964,1974,0,0,6
137,534,513,960,981,1978,0,0,4
193,528,518,959,960,1979,0,0,1
87,34,513,460,981,1980,0,0,1
130,529,17,969,468,1981,0,0,1
4,15,530,465,960,1988,0,0,7
8,528,518,959,960,1989,0,0,1
